lon,lat,HGT surface d=2019080707 anl
279.818292,33.106647,0
279.845118,33.104179,0
279.871942,33.101706,0
279.898765,33.099229,0
279.925587,33.096747,0
279.952408,33.094261,0
279.979227,33.091771,0
280.006046,33.089276,0
280.032863,33.086777,0
280.059679,33.084273,0
280.086494,33.081764,0
280.113308,33.079252,0
280.140120,33.076735,0
280.166931,33.074213,0
280.193742,33.071687,0
280.220550,33.069156,0
280.247358,33.066621,0
280.274165,33.064081,0
280.300970,33.061538,0
280.327774,33.058989,0
280.354577,33.056436,0
280.381379,33.053879,0
280.408179,33.051317,0
280.434979,33.048751,0
280.461777,33.046180,0
280.488574,33.043605,0
280.515369,33.041025,0
280.542164,33.038441,0
280.568957,33.035853,0
280.595749,33.033260,0
280.622540,33.030662,0
280.649329,33.028060,0
280.676117,33.025454,0
280.702905,33.022843,0
280.729690,33.020228,0
280.756475,33.017608,0
280.783258,33.014984,0
280.810041,33.012355,0
280.836821,33.009722,0
280.863601,33.007085,0
280.890380,33.004443,0
280.917157,33.001796,0
280.943933,32.999145,0
280.970707,32.996490,0
280.997481,32.993830,0
281.024253,32.991166,0
281.051024,32.988497,0
281.077794,32.985824,0
281.104562,32.983146,0
281.131329,32.980464,0
281.158095,32.977778,0
281.184860,32.975087,0
281.211623,32.972391,0
281.238385,32.969691,0
281.265146,32.966987,0
281.291905,32.964278,0
281.318664,32.961565,0
281.345421,32.958847,0
281.372176,32.956125,0
281.398931,32.953399,0
281.425684,32.950668,0
281.452436,32.947932,0
281.479186,32.945192,0
281.505936,32.942448,0
281.532684,32.939699,0
281.559430,32.936946,0
281.586176,32.934188,0
281.612920,32.931426,0
281.639663,32.928659,0
281.666404,32.925888,0
281.693144,32.923113,0
281.719883,32.920333,0
281.746621,32.917548,0
281.773357,32.914759,0
281.800092,32.911966,0
281.826826,32.909168,0
281.853558,32.906366,0
281.880289,32.903560,0
281.907019,32.900749,0
281.933747,32.897933,0
281.960474,32.895113,0
281.987200,32.892289,0
282.013924,32.889460,0
282.040647,32.886627,0
282.067369,32.883789,0
282.094089,32.880947,0
282.120808,32.878100,0
282.147526,32.875249,0
282.174243,32.872393,0
282.200958,32.869533,0
282.227671,32.866669,0
282.254384,32.863800,0
282.281095,32.860927,0
282.307804,32.858049,0
282.334513,32.855167,0
282.361220,32.852281,0
282.387925,32.849390,0
282.414630,32.846494,0
282.441332,32.843594,0
282.468034,32.840690,0
282.494734,32.837781,0
282.521433,32.834868,0
282.548130,32.831950,0
282.574826,32.829028,0
282.601521,32.826101,0
282.628215,32.823170,0
282.654906,32.820235,0
282.681597,32.817295,0
282.708286,32.814351,0
282.734974,32.811402,0
282.761661,32.808449,0
282.788346,32.805491,0
282.815029,32.802529,0
282.841712,32.799563,0
282.868392,32.796592,0
282.895072,32.793617,0
282.921750,32.790637,0
282.948427,32.787653,0
282.975102,32.784664,0
283.001776,32.781671,0
283.028448,32.778673,0
283.055120,32.775671,0
283.081789,32.772665,0
283.108458,32.769654,0
283.135124,32.766639,0
283.161790,32.763619,0
283.188454,32.760595,0
283.215117,32.757567,0
283.241778,32.754534,0
283.268438,32.751496,0
283.295096,32.748454,0
283.321753,32.745408,0
283.348408,32.742357,0
283.375063,32.739302,0
283.401715,32.736243,0
283.428366,32.733179,0
283.455016,32.730110,0
283.481665,32.727037,0
283.508312,32.723960,0
283.534957,32.720878,0
283.561601,32.717792,0
283.588244,32.714702,0
283.614885,32.711607,0
283.641525,32.708507,0
283.668163,32.705403,0
283.694800,32.702295,0
283.721435,32.699182,0
283.748069,32.696065,0
283.774702,32.692944,0
283.801333,32.689818,0
283.827962,32.686687,0
283.854590,32.683552,0
283.881217,32.680413,0
283.907842,32.677269,0
283.934466,32.674121,0
283.961088,32.670969,0
283.987709,32.667812,0
284.014328,32.664650,0
284.040946,32.661485,0
284.067562,32.658314,0
284.094177,32.655140,0
284.120790,32.651961,0
284.147402,32.648777,0
284.174012,32.645589,0
284.200621,32.642397,0
284.227229,32.639200,0
284.253835,32.635999,0
284.280439,32.632793,0
284.307042,32.629583,0
284.333643,32.626369,0
284.360243,32.623150,0
284.386842,32.619926,0
284.413439,32.616699,0
284.440034,32.613466,0
284.466628,32.610230,0
284.493220,32.606989,0
284.519811,32.603744,0
284.546401,32.600494,0
284.572989,32.597239,0
284.599575,32.593981,0
284.626160,32.590718,0
284.652743,32.587450,0
284.679325,32.584178,0
284.705905,32.580902,0
284.732484,32.577621,0
284.759061,32.574336,0
284.785637,32.571046,0
284.812211,32.567752,0
284.838784,32.564454,0
284.865355,32.561151,0
284.891924,32.557844,0
284.918492,32.554532,0
284.945059,32.551216,0
284.971624,32.547896,0
284.998187,32.544571,0
285.024749,32.541242,0
285.051309,32.537908,0
285.077868,32.534570,0
285.104425,32.531227,0
285.130981,32.527880,0
285.157535,32.524529,0
285.184087,32.521173,0
285.210638,32.517813,0
285.237188,32.514448,0
285.263736,32.511079,0
285.290282,32.507706,0
285.316827,32.504328,0
285.343370,32.500946,0
285.369911,32.497559,0
285.396451,32.494168,0
285.422990,32.490772,0
285.449527,32.487373,0
285.476062,32.483968,0
285.502595,32.480559,0
285.529128,32.477146,0
285.555658,32.473729,0
285.582187,32.470307,0
285.608714,32.466881,0
285.635240,32.463450,0
285.661764,32.460015,0
285.688287,32.456575,0
274.461428,33.531293,0
274.488450,33.529716,0
274.515471,33.528134,0
274.542492,33.526549,0
274.569512,33.524958,0
274.596531,33.523363,0
274.623549,33.521764,0
274.650567,33.520160,0
274.677583,33.518552,0
274.704599,33.516939,0
274.731614,33.515322,0
274.758629,33.513700,0
274.785643,33.512074,0
274.812655,33.510443,0
274.839668,33.508808,0
274.866679,33.507168,0
274.893689,33.505524,0
274.920699,33.503875,0
274.947708,33.502222,0
274.974716,33.500564,0
275.001724,33.498902,0
275.028730,33.497235,0
275.055736,33.495564,0
275.082741,33.493888,0
275.109745,33.492208,0
275.136749,33.490523,0
275.163751,33.488834,0
275.190753,33.487141,0
275.217754,33.485442,0
275.244754,33.483740,0
275.271754,33.482033,0
275.298752,33.480321,0
275.325750,33.478605,0
275.352747,33.476884,0
275.379743,33.475159,0
275.406738,33.473429,0
275.433732,33.471695,0
275.460726,33.469957,0
275.487719,33.468214,0
275.514711,33.466466,0
275.541702,33.464714,0
275.568692,33.462957,0
275.595681,33.461196,0
275.622670,33.459431,0
275.649658,33.457661,0
275.676644,33.455886,0
275.703631,33.454107,0
275.730616,33.452324,0
275.757600,33.450536,0
275.784583,33.448743,0
275.811566,33.446946,0
275.838548,33.445145,0
275.865529,33.443339,0
275.892509,33.441528,0
275.919488,33.439713,0
275.946466,33.437894,0
275.973444,33.436070,0
276.000420,33.434242,0
276.027396,33.432409,0
276.054371,33.430571,0
276.081345,33.428729,0
276.108318,33.426883,0
276.135290,33.425032,0
276.162261,33.423177,0
276.189232,33.421317,0
276.216201,33.419453,0
276.243170,33.417584,0
276.270137,33.415711,0
276.297104,33.413833,0
276.324070,33.411951,0
276.351035,33.410064,0
276.377999,33.408173,0
276.404963,33.406277,0
276.431925,33.404377,0
276.458886,33.402472,0
276.485847,33.400563,0
276.512807,33.398649,0
276.539765,33.396731,0
276.566723,33.394808,0
276.593680,33.392881,0
276.620636,33.390950,0
276.647591,33.389014,0
276.674545,33.387073,0
276.701498,33.385128,0
276.728451,33.383178,0
276.755402,33.381224,0
276.782352,33.379266,0
276.809302,33.377303,0
276.836250,33.375336,0
276.863198,33.373364,0
276.890144,33.371387,0
276.917090,33.369406,0
276.944035,33.367421,0
276.970979,33.365431,0
276.997922,33.363437,0
277.024864,33.361438,0
277.051805,33.359434,0
277.078745,33.357427,0
277.105684,33.355414,0
277.132622,33.353397,0
277.159559,33.351376,0
277.186495,33.349350,0
277.213430,33.347320,0
277.240364,33.345285,0
277.267298,33.343246,0
277.294230,33.341203,0
277.321161,33.339154,0
277.348092,33.337102,0
277.375021,33.335045,0
277.401949,33.332983,0
277.428877,33.330917,0
277.455803,33.328847,0
277.482729,33.326772,0
277.509653,33.324692,0
277.536577,33.322608,0
277.563499,33.320520,0
277.590421,33.318427,0
277.617341,33.316329,0
277.644261,33.314227,0
277.671179,33.312121,0
277.698097,33.310010,0
277.725013,33.307895,0
277.751929,33.305775,0
277.778843,33.303651,0
277.805757,33.301522,0
277.832669,33.299389,0
277.859580,33.297251,0
277.886491,33.295109,0
277.913400,33.292962,0
277.940309,33.290811,0
277.967216,33.288655,0
277.994122,33.286495,0
278.021028,33.284331,0
278.047932,33.282161,0
278.074835,33.279988,0
278.101737,33.277810,0
278.128639,33.275627,0
278.155539,33.273440,0
278.182438,33.271249,0
278.209336,33.269053,0
278.236233,33.266853,0
278.263129,33.264648,0
278.290024,33.262439,0
278.316918,33.260225,0
278.343810,33.258006,0
278.370702,33.255784,0
278.397593,33.253556,0
278.424483,33.251325,0
278.451371,33.249089,0
278.478259,33.246848,0
278.505145,33.244603,0
278.532031,33.242353,0
278.558915,33.240099,0
278.585798,33.237841,0
278.612680,33.235578,0
278.639562,33.233310,0
278.666442,33.231038,0
278.693321,33.228762,0
278.720198,33.226481,0
278.747075,33.224196,0
278.773951,33.221906,0
278.800826,33.219611,0
278.827699,33.217313,0
278.854572,33.215009,0
278.881443,33.212702,0
278.908313,33.210389,0
278.935182,33.208073,0
278.962051,33.205752,0
278.988918,33.203426,0
279.015783,33.201096,0
279.042648,33.198761,0
279.069512,33.196422,0
279.096374,33.194079,0
279.123236,33.191731,0
279.150096,33.189379,0
279.176955,33.187022,0
279.203813,33.184660,0
279.230670,33.182295,0
279.257526,33.179924,0
279.284381,33.177550,0
279.311235,33.175170,0
279.338087,33.172787,0
279.364938,33.170399,0
279.391789,33.168006,0
279.418638,33.165609,0
279.445486,33.163207,0
279.472333,33.160801,0
279.499178,33.158391,0
279.526023,33.155976,0
279.552866,33.153557,0
279.579708,33.151133,0
279.606550,33.148704,0
279.633389,33.146272,0
279.660228,33.143834,0
279.687066,33.141393,0
279.713902,33.138946,0
279.740738,33.136496,0
279.767572,33.134041,0
279.794405,33.131581,0
279.821237,33.129117,0
279.848067,33.126649,0
279.874897,33.124176,0
279.901725,33.121698,0
279.928552,33.119216,0
279.955378,33.116730,0
279.982203,33.114239,0
280.009027,33.111744,0
280.035849,33.109244,0
280.062671,33.106740,0
280.089491,33.104231,0
280.116310,33.101718,0
280.143127,33.099201,0
280.169944,33.096679,0
280.196759,33.094152,0
280.223573,33.091621,0
280.250386,33.089086,0
280.277198,33.086546,0
280.304009,33.084001,0
280.330818,33.081453,0
280.357626,33.078899,0
280.384433,33.076342,0
280.411239,33.073780,0
280.438043,33.071213,0
280.464847,33.068642,0
280.491649,33.066066,0
280.518450,33.063486,0
280.545249,33.060902,0
280.572048,33.058313,0
280.598845,33.055720,0
280.625641,33.053122,0
280.652436,33.050519,0
280.679229,33.047913,0
280.706022,33.045302,0
280.732813,33.042686,0
280.759603,33.040066,0
280.786391,33.037441,0
280.813179,33.034812,0
280.839965,33.032179,0
280.866750,33.029541,0
280.893533,33.026898,0
280.920316,33.024252,0
280.947097,33.021600,0
280.973877,33.018945,0
281.000655,33.016284,0
281.027433,33.013620,0
281.054209,33.010951,0
281.080984,33.008277,0
281.107757,33.005599,0
281.134530,33.002917,0
281.161301,33.000230,0
281.188071,32.997538,0
281.214839,32.994843,0
281.241607,32.992142,0
281.268373,32.989438,0
281.295137,32.986728,0
281.321901,32.984015,0
281.348663,32.981297,0
281.375424,32.978574,0
281.402183,32.975847,0
281.428942,32.973116,0
281.455699,32.970380,0
281.482455,32.967640,0
281.509209,32.964895,0
281.535962,32.962146,0
281.562714,32.959392,0
281.589465,32.956634,0
281.616214,32.953871,0
281.642962,32.951104,0
281.669709,32.948333,0
281.696454,32.945557,0
281.723198,32.942777,0
281.749941,32.939992,0
281.776682,32.937203,0
281.803423,32.934409,0
281.830161,32.931611,0
281.856899,32.928808,0
281.883635,32.926001,0
281.910370,32.923190,0
281.937104,32.920374,0
281.963836,32.917554,0
281.990567,32.914729,0
282.017296,32.911900,0
282.044025,32.909066,0
282.070751,32.906228,0
282.097477,32.903385,0
282.124201,32.900538,0
282.150924,32.897687,0
282.177646,32.894831,0
282.204366,32.891970,0
282.231085,32.889106,0
282.257802,32.886236,0
282.284519,32.883363,0
282.311234,32.880485,0
282.337947,32.877602,0
282.364659,32.874715,0
282.391370,32.871824,0
282.418079,32.868928,0
282.444787,32.866027,0
282.471494,32.863123,0
282.498199,32.860214,0
282.524903,32.857300,0
282.551606,32.854382,0
282.578307,32.851459,0
282.605007,32.848532,0
282.631706,32.845601,0
282.658403,32.842665,0
282.685099,32.839725,0
282.711793,32.836780,0
282.738486,32.833831,0
282.765177,32.830877,0
282.791868,32.827919,0
282.818557,32.824957,0
282.845244,32.821990,0
282.871930,32.819019,0
282.898615,32.816043,0
282.925298,32.813063,0
282.951980,32.810078,0
282.978660,32.807089,0
283.005339,32.804095,0
283.032017,32.801098,0
283.058693,32.798095,0
283.085368,32.795088,0
283.112042,32.792077,0
283.138714,32.789061,0
283.165384,32.786041,0
283.192053,32.783017,0
283.218721,32.779988,0
283.245388,32.776954,0
283.272052,32.773917,0
283.298716,32.770874,0
283.325378,32.767828,0
283.352039,32.764776,0
283.378698,32.761721,0
283.405356,32.758661,0
283.432012,32.755596,0
283.458667,32.752528,0
283.485321,32.749454,0
283.511973,32.746376,0
283.538623,32.743294,0
283.565273,32.740208,0
283.591920,32.737117,0
283.618567,32.734021,0
283.645212,32.730921,0
283.671855,32.727817,0
283.698497,32.724708,0
283.725137,32.721595,0
283.751776,32.718478,0
283.778414,32.715356,0
283.805050,32.712229,0
283.831685,32.709098,0
283.858318,32.705963,0
283.884950,32.702823,0
283.911580,32.699679,0
283.938209,32.696531,0
283.964836,32.693378,0
283.991462,32.690220,0
284.018087,32.687058,0
284.044709,32.683892,0
284.071331,32.680721,0
284.097951,32.677546,0
284.124569,32.674367,0
284.151186,32.671183,0
284.177802,32.667994,0
284.204416,32.664802,0
284.231028,32.661604,0
284.257639,32.658403,0
284.284249,32.655197,0
284.310857,32.651986,0
284.337463,32.648771,0
284.364069,32.645552,0
284.390672,32.642328,0
284.417274,32.639100,0
284.443875,32.635867,0
284.470474,32.632630,0
284.497071,32.629389,0
284.523667,32.626143,0
284.550262,32.622893,0
284.576855,32.619638,0
284.603446,32.616379,0
284.630036,32.613115,0
284.656625,32.609847,0
284.683211,32.606575,0
284.709797,32.603298,0
284.736381,32.600017,0
284.762963,32.596731,0
284.789544,32.593441,0
284.816123,32.590147,0
284.842701,32.586848,0
284.869277,32.583545,0
284.895852,32.580237,0
284.922425,32.576925,0
284.948996,32.573608,0
284.975566,32.570287,0
285.002135,32.566962,0
285.028702,32.563632,0
285.055267,32.560298,0
285.081831,32.556959,0
285.108393,32.553616,0
285.134954,32.550269,0
285.161513,32.546917,0
285.188071,32.543561,0
285.214627,32.540200,0
285.241181,32.536835,0
285.267734,32.533465,0
285.294285,32.530091,0
285.320835,32.526713,0
285.347383,32.523330,0
285.373930,32.519943,0
285.400475,32.516552,0
285.427019,32.513156,0
285.453561,32.509755,0
285.480101,32.506350,0
285.506640,32.502941,0
285.533177,32.499528,0
285.559712,32.496110,0
285.586246,32.492687,0
285.612779,32.489260,0
285.639310,32.485829,0
285.665839,32.482394,0
285.692367,32.478954,0
274.463317,33.553817,0
274.490345,33.552240,0
274.517371,33.550659,0
274.544397,33.549073,0
274.571422,33.547482,0
274.598447,33.545887,0
274.625470,33.544288,0
274.652493,33.542684,0
274.679515,33.541075,0
274.706537,33.539462,0
274.733557,33.537845,0
274.760577,33.536223,0
274.787596,33.534596,0
274.814614,33.532965,0
274.841632,33.531330,0
274.868649,33.529690,0
274.895664,33.528045,0
274.922680,33.526396,0
274.949694,33.524743,0
274.976707,33.523085,0
275.003720,33.521422,0
275.030732,33.519755,0
275.057743,33.518084,0
275.084754,33.516408,0
275.111763,33.514728,0
275.138772,33.513043,0
275.165780,33.511353,0
275.192787,33.509659,0
275.219793,33.507961,0
275.246799,33.506258,0
275.273803,33.504551,0
275.300807,33.502839,0
275.327810,33.501122,0
275.354813,33.499401,0
275.381814,33.497676,0
275.408815,33.495946,0
275.435814,33.494212,0
275.462813,33.492473,0
275.489811,33.490730,0
275.516809,33.488982,0
275.543805,33.487229,0
275.570801,33.485473,0
275.597795,33.483711,0
275.624789,33.481946,0
275.651782,33.480175,0
275.678775,33.478400,0
275.705766,33.476621,0
275.732756,33.474837,0
275.759746,33.473049,0
275.786735,33.471256,0
275.813723,33.469459,0
275.840710,33.467658,0
275.867696,33.465851,0
275.894682,33.464041,0
275.921666,33.462225,0
275.948650,33.460406,0
275.975632,33.458582,0
276.002614,33.456753,0
276.029595,33.454920,0
276.056575,33.453082,0
276.083555,33.451240,0
276.110533,33.449393,0
276.137511,33.447542,0
276.164487,33.445687,0
276.191463,33.443827,0
276.218438,33.441962,0
276.245412,33.440093,0
276.272385,33.438219,0
276.299357,33.436341,0
276.326328,33.434459,0
276.353299,33.432572,0
276.380268,33.430680,0
276.407237,33.428784,0
276.434204,33.426884,0
276.461171,33.424979,0
276.488137,33.423070,0
276.515102,33.421156,0
276.542066,33.419237,0
276.569029,33.417314,0
276.595991,33.415387,0
276.622953,33.413455,0
276.649913,33.411519,0
276.676872,33.409578,0
276.703831,33.407633,0
276.730788,33.405683,0
276.757745,33.403729,0
276.784701,33.401770,0
276.811656,33.399806,0
276.838609,33.397839,0
276.865562,33.395866,0
276.892514,33.393890,0
276.919465,33.391909,0
276.946415,33.389923,0
276.973364,33.387933,0
277.000313,33.385938,0
277.027260,33.383939,0
277.054206,33.381935,0
277.081152,33.379927,0
277.108096,33.377915,0
277.135039,33.375898,0
277.161982,33.373876,0
277.188923,33.371850,0
277.215864,33.369820,0
277.242803,33.367785,0
277.269742,33.365745,0
277.296679,33.363701,0
277.323616,33.361653,0
277.350552,33.359600,0
277.377486,33.357542,0
277.404420,33.355481,0
277.431353,33.353414,0
277.458285,33.351343,0
277.485215,33.349268,0
277.512145,33.347188,0
277.539074,33.345104,0
277.566002,33.343015,0
277.592928,33.340922,0
277.619854,33.338824,0
277.646779,33.336722,0
277.673703,33.334615,0
277.700626,33.332504,0
277.727547,33.330389,0
277.754468,33.328268,0
277.781388,33.326144,0
277.808307,33.324015,0
277.835224,33.321881,0
277.862141,33.319743,0
277.889057,33.317601,0
277.915972,33.315454,0
277.942885,33.313302,0
277.969798,33.311146,0
277.996710,33.308986,0
278.023620,33.306821,0
278.050530,33.304652,0
278.077438,33.302478,0
278.104346,33.300300,0
278.131252,33.298117,0
278.158158,33.295930,0
278.185062,33.293738,0
278.211965,33.291542,0
278.238868,33.289341,0
278.265769,33.287136,0
278.292669,33.284926,0
278.319568,33.282712,0
278.346466,33.280493,0
278.373364,33.278270,0
278.400260,33.276043,0
278.427154,33.273811,0
278.454048,33.271574,0
278.480941,33.269333,0
278.507833,33.267088,0
278.534724,33.264838,0
278.561613,33.262584,0
278.588502,33.260325,0
278.615389,33.258061,0
278.642276,33.255794,0
278.669161,33.253521,0
278.696045,33.251245,0
278.722928,33.248963,0
278.749810,33.246678,0
278.776691,33.244388,0
278.803571,33.242093,0
278.830450,33.239794,0
278.857328,33.237490,0
278.884205,33.235182,0
278.911080,33.232870,0
278.937955,33.230553,0
278.964828,33.228231,0
278.991700,33.225905,0
279.018571,33.223575,0
279.045441,33.221240,0
279.072310,33.218901,0
279.099178,33.216557,0
279.126045,33.214209,0
279.152910,33.211856,0
279.179775,33.209499,0
279.206638,33.207137,0
279.233500,33.204771,0
279.260362,33.202400,0
279.287222,33.200025,0
279.314080,33.197646,0
279.340938,33.195262,0
279.367795,33.192873,0
279.394650,33.190480,0
279.421505,33.188083,0
279.448358,33.185681,0
279.475210,33.183275,0
279.502061,33.180864,0
279.528911,33.178449,0
279.555759,33.176029,0
279.582607,33.173605,0
279.609453,33.171176,0
279.636298,33.168743,0
279.663142,33.166305,0
279.689985,33.163863,0
279.716827,33.161417,0
279.743668,33.158966,0
279.770507,33.156510,0
279.797345,33.154050,0
279.824182,33.151586,0
279.851018,33.149117,0
279.877853,33.146644,0
279.904687,33.144166,0
279.931519,33.141684,0
279.958350,33.139197,0
279.985180,33.136706,0
280.012009,33.134210,0
280.038837,33.131710,0
280.065663,33.129206,0
280.092489,33.126697,0
280.119313,33.124183,0
280.146136,33.121665,0
280.172958,33.119143,0
280.199778,33.116616,0
280.226598,33.114085,0
280.253416,33.111549,0
280.280233,33.109009,0
280.307049,33.106464,0
280.333863,33.103915,0
280.360677,33.101361,0
280.387489,33.098803,0
280.414300,33.096241,0
280.441110,33.093674,0
280.467918,33.091102,0
280.494725,33.088526,0
280.521532,33.085946,0
280.548336,33.083361,0
280.575140,33.080772,0
280.601943,33.078178,0
280.628744,33.075580,0
280.655544,33.072977,0
280.682343,33.070370,0
280.709140,33.067759,0
280.735936,33.065143,0
280.762731,33.062522,0
280.789525,33.059897,0
280.816318,33.057268,0
280.843109,33.054634,0
280.869899,33.051996,0
280.896688,33.049353,0
280.923476,33.046706,0
280.950262,33.044054,0
280.977047,33.041398,0
281.003831,33.038738,0
281.030614,33.036073,0
281.057395,33.033403,0
281.084175,33.030729,0
281.110954,33.028051,0
281.137732,33.025368,0
281.164508,33.022681,0
281.191283,33.019989,0
281.218057,33.017293,0
281.244829,33.014592,0
281.271600,33.011887,0
281.298370,33.009177,0
281.325139,33.006463,0
281.351906,33.003745,0
281.378673,33.001022,0
281.405437,32.998295,0
281.432201,32.995563,0
281.458963,32.992827,0
281.485724,32.990086,0
281.512484,32.987341,0
281.539242,32.984591,0
281.565999,32.981837,0
281.592755,32.979079,0
281.619510,32.976316,0
281.646263,32.973548,0
281.673015,32.970777,0
281.699765,32.968000,0
281.726515,32.965220,0
281.753262,32.962434,0
281.780009,32.959645,0
281.806754,32.956851,0
281.833499,32.954052,0
281.860241,32.951249,0
281.886983,32.948442,0
281.913723,32.945630,0
281.940461,32.942814,0
281.967199,32.939993,0
281.993935,32.937168,0
282.020670,32.934338,0
282.047403,32.931504,0
282.074135,32.928665,0
282.100866,32.925822,0
282.127596,32.922975,0
282.154324,32.920123,0
282.181050,32.917267,0
282.207776,32.914406,0
282.234500,32.911541,0
282.261223,32.908671,0
282.287944,32.905797,0
282.314664,32.902919,0
282.341383,32.900036,0
282.368100,32.897148,0
282.394816,32.894256,0
282.421531,32.891360,0
282.448244,32.888459,0
282.474956,32.885554,0
282.501666,32.882645,0
282.528375,32.879731,0
282.555083,32.876812,0
282.581789,32.873889,0
282.608495,32.870962,0
282.635198,32.868030,0
282.661900,32.865094,0
282.688601,32.862153,0
282.715301,32.859208,0
282.741999,32.856258,0
282.768696,32.853304,0
282.795391,32.850346,0
282.822085,32.847383,0
282.848778,32.844416,0
282.875469,32.841444,0
282.902159,32.838468,0
282.928847,32.835487,0
282.955534,32.832502,0
282.982220,32.829513,0
283.008904,32.826519,0
283.035587,32.823520,0
283.062268,32.820518,0
283.088948,32.817510,0
283.115627,32.814499,0
283.142304,32.811483,0
283.168980,32.808462,0
283.195654,32.805437,0
283.222327,32.802408,0
283.248999,32.799374,0
283.275669,32.796335,0
283.302337,32.793293,0
283.329005,32.790246,0
283.355671,32.787194,0
283.382335,32.784138,0
283.408998,32.781078,0
283.435659,32.778013,0
283.462320,32.774943,0
283.488978,32.771870,0
283.515635,32.768792,0
283.542291,32.765709,0
283.568946,32.762622,0
283.595598,32.759531,0
283.622250,32.756435,0
283.648900,32.753334,0
283.675548,32.750230,0
283.702196,32.747120,0
283.728841,32.744007,0
283.755485,32.740889,0
283.782128,32.737766,0
283.808769,32.734639,0
283.835409,32.731508,0
283.862047,32.728372,0
283.888684,32.725232,0
283.915320,32.722088,0
283.941954,32.718939,0
283.968586,32.715785,0
283.995217,32.712627,0
284.021847,32.709465,0
284.048475,32.706298,0
284.075101,32.703127,0
284.101726,32.699952,0
284.128350,32.696772,0
284.154972,32.693587,0
284.181593,32.690398,0
284.208212,32.687205,0
284.234829,32.684007,0
284.261446,32.680805,0
284.288060,32.677599,0
284.314673,32.674388,0
284.341285,32.671172,0
284.367895,32.667953,0
284.394504,32.664728,0
284.421111,32.661500,0
284.447717,32.658267,0
284.474321,32.655029,0
284.500923,32.651787,0
284.527525,32.648541,0
284.554124,32.645290,0
284.580722,32.642035,0
284.607319,32.638775,0
284.633914,32.635511,0
284.660507,32.632243,0
284.687099,32.628970,0
284.713690,32.625693,0
284.740279,32.622411,0
284.766866,32.619125,0
284.793452,32.615835,0
284.820037,32.612540,0
284.846619,32.609240,0
284.873201,32.605936,0
284.899780,32.602628,0
284.926359,32.599316,0
284.952935,32.595999,0
284.979510,32.592677,0
285.006084,32.589351,0
285.032656,32.586021,0
285.059226,32.582686,0
285.085795,32.579347,0
285.112363,32.576004,0
285.138929,32.572656,0
285.165493,32.569304,0
285.192056,32.565947,0
285.218617,32.562586,0
285.245176,32.559220,0
285.271734,32.555850,0
285.298291,32.552476,0
285.324846,32.549097,0
285.351399,32.545714,0
285.377951,32.542326,0
285.404501,32.538934,0
285.431049,32.535538,0
285.457596,32.532137,0
285.484142,32.528731,0
285.510685,32.525322,0
285.537228,32.521908,0
285.563768,32.518489,0
285.590307,32.515066,0
285.616845,32.511639,0
285.643381,32.508207,0
285.669915,32.504771,0
285.696448,32.501331,0
274.465207,33.576341,0
274.492240,33.574763,0
274.519272,33.573182,0
274.546303,33.571595,0
274.573334,33.570005,0
274.600364,33.568409,0
274.627393,33.566810,0
274.654421,33.565206,0
274.681448,33.563597,0
274.708475,33.561984,0
274.735501,33.560366,0
274.762526,33.558744,0
274.789551,33.557117,0
274.816574,33.555486,0
274.843597,33.553850,0
274.870619,33.552210,0
274.897640,33.550565,0
274.924661,33.548916,0
274.951680,33.547262,0
274.978699,33.545604,0
275.005717,33.543941,0
275.032735,33.542274,0
275.059751,33.540602,0
275.086767,33.538926,0
275.113782,33.537246,0
275.140796,33.535560,0
275.167809,33.533871,0
275.194822,33.532177,0
275.221833,33.530478,0
275.248844,33.528775,0
275.275854,33.527067,0
275.302863,33.525355,0
275.329872,33.523638,0
275.356879,33.521917,0
275.383886,33.520192,0
275.410892,33.518462,0
275.437897,33.516727,0
275.464901,33.514988,0
275.491905,33.513244,0
275.518907,33.511496,0
275.545909,33.509744,0
275.572910,33.507987,0
275.599910,33.506225,0
275.626909,33.504459,0
275.653908,33.502688,0
275.680905,33.500913,0
275.707902,33.499134,0
275.734898,33.497350,0
275.761893,33.495561,0
275.788887,33.493768,0
275.815880,33.491971,0
275.842873,33.490169,0
275.869864,33.488363,0
275.896855,33.486552,0
275.923845,33.484736,0
275.950834,33.482916,0
275.977822,33.481092,0
276.004809,33.479263,0
276.031796,33.477430,0
276.058781,33.475592,0
276.085766,33.473749,0
276.112749,33.471902,0
276.139732,33.470051,0
276.166714,33.468195,0
276.193695,33.466335,0
276.220675,33.464470,0
276.247655,33.462601,0
276.274633,33.460727,0
276.301611,33.458849,0
276.328587,33.456966,0
276.355563,33.455079,0
276.382538,33.453187,0
276.409512,33.451291,0
276.436485,33.449390,0
276.463457,33.447485,0
276.490428,33.445575,0
276.517398,33.443661,0
276.544368,33.441742,0
276.571336,33.439819,0
276.598303,33.437891,0
276.625270,33.435959,0
276.652236,33.434022,0
276.679201,33.432081,0
276.706164,33.430136,0
276.733127,33.428186,0
276.760089,33.426231,0
276.787050,33.424272,0
276.814010,33.422309,0
276.840970,33.420341,0
276.867928,33.418368,0
276.894885,33.416391,0
276.921841,33.414410,0
276.948797,33.412424,0
276.975751,33.410433,0
277.002705,33.408438,0
277.029657,33.406439,0
277.056609,33.404435,0
277.083559,33.402427,0
277.110509,33.400414,0
277.137458,33.398396,0
277.164406,33.396375,0
277.191352,33.394348,0
277.218298,33.392317,0
